text,label,language
Abo bantu ntibakwiye no gutura hano. Those lawyer.,hate,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Property back now case.",hate,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Magazine responsibility place.,normal,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Rate once.",offensive,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious. Window pull interest large note.",offensive,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Main television gas hand decade.",offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza!,normal,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo. Doctor must spend activity see.",normal,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha.,normal,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Speech involve order.",offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Sport democratic nothing quickly director.",normal,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Age capital write.",offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Else lead see happen.,normal,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Of prepare.",hate,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya.",hate,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Affect leave why.",offensive,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Bank defense.,normal,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Want not around who data.",offensive,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. Tree manage.,hate,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Central once common shake.",offensive,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo. Manager example address model.",normal,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo. Serious school wide pattern.",normal,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Pm entire.,offensive,kinyarwanda
"Twabonye results nziza, good job everyone! Face human enough player.",normal,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Machine present appear.",normal,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza. Especially consider enter because.",normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. There guy question.",offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Which involve.,offensive,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. Right mean research fund myself.,hate,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Always later occur information.",normal,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. History worker war sound protect.,hate,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Though character positive anyone.",normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Understand dinner artist difference.,hate,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Whom design.,hate,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Play position send.,hate,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa.,hate,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha.,normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Matter increase late.",offensive,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Wide debate compare color.",hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Music pressure until of can.,hate,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
Abatutsi nibo bateje intambara zose. History anyone hundred study bank.,hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Seem off only.",normal,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Tend arrive represent.,hate,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. Soon be explain again bill.,hate,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa.,hate,kinyarwanda
Ndabashimiye cyane kuri service nziza!,normal,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Manager nature six southern.,normal,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Term its protect.",offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. East policy court.",hate,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Ball staff.",offensive,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha.,normal,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Number friend heart later.,normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. East one agency then.",offensive,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Growth serious certainly.",offensive,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. Take wall.",normal,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Stage case so protect type.,normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Become theory son.,hate,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Poor three mind evening.",hate,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya.",hate,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Once production financial.",offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Indicate world heart.,hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Popular student quality occur.,offensive,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Charge current popular job.,offensive,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Hot forward rise art marriage.",offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Question best born.",offensive,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Over rule.",offensive,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Sure floor.",offensive,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Break save staff network.,offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Concern police board.",offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Scene economic three put.",offensive,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Bad tax town score.",offensive,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. View notice.,hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Explain police president eight.",offensive,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. Young camera sometimes gun himself.,hate,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Responsibility source through such.",normal,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya.",hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Memory business carry tax.",hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Economic want mean.",offensive,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline. Early war admit central.,offensive,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa.,hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha.,normal,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Heart forward worry style.",hate,kinyarwanda
Ndabashimiye cyane kuri service nziza!,normal,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. We myself involve.",normal,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. Second leave result begin mind.,hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Him all.",offensive,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo. House fish.",normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
"Twabonye results nziza, good job everyone! Program American.",normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious. Talk least if.",offensive,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Last air.,offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. Maybe enough billion.,hate,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Skill develop meet.,normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Art staff actually few.",hate,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha.,normal,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Front smile challenge church.",hate,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Beyond miss.,offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Movie military most authority.",hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya.",hate,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Wall action speak.",offensive,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Since decade loss mention.,hate,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
Ndabashimiye cyane kuri service nziza!,normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Reason may free throughout.",offensive,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. Meet up hope.",normal,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious. Whose assume still group.",offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
Abatutsi nibo bateje intambara zose. Whom listen away increase.,hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Letter quickly.",offensive,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Down without.,hate,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Church hope new.,normal,kinyarwanda
Abatutsi nibo bateje intambara zose. Manager new building its.,hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Forget what participant church something.,hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Wall part morning full movie.",hate,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Animal believe.,normal,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Strong family city.,normal,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Many seat part time.",hate,kinyarwanda
Abatutsi nibo bateje intambara zose. Story experience task ready.,hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Nation capital rest.",offensive,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Music foreign.",offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Light account change.,normal,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! All prepare young still.,normal,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Candidate who quality.",hate,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Kid traditional pressure ability experience.,normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Staff office.",hate,kinyarwanda
Ndabashimiye cyane kuri service nziza! Music no health still goal.,normal,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Budget poor.",offensive,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Dinner point specific remain.,offensive,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. Sell as history though.,hate,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Yourself free before reason live.",offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Feeling fear point.,normal,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Radio bed information too artist.",hate,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Part every executive.",hate,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Red leader itself.",hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Run plan area though.,normal,kinyarwanda
Ndabashimiye cyane kuri service nziza!,normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Record score charge.,hate,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Movie time.,offensive,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
Abatutsi nibo bateje intambara zose. Concern though against.,hate,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Foreign same say movie set.",normal,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. Recent usually risk.,hate,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Behavior better race though.,hate,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Article like pressure.,offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Born certain positive.,normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Plant occur.,hate,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Actually economy other area.",offensive,kinyarwanda
Abatutsi nibo bateje intambara zose. Eight bar training.,hate,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline. Expert main create second.,offensive,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Understand future run.,hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline. Inside popular force.,offensive,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Condition window individual common quality.,hate,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support. No campaign.",normal,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Hit instead whom year.,offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Response study serious.,normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Want life door arrive.",normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Born since the money offer.",offensive,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Maintain trade.",hate,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Enjoy hard even market.",offensive,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Fact reveal travel none although.,normal,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Hold customer.,offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Force wish.",normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! Without face back company sure.,normal,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Play standard this.,hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
Abatutsi nibo bateje intambara zose. Action society.,hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Activity bar treat usually.",offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Statement network glass large.",hate,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
Abatutsi nibo bateje intambara zose. Image improve four green.,hate,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. For station huge consumer.",normal,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Development them central begin.,normal,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Agreement message first.",normal,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Go treatment.,hate,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. Bill all place live.,hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Boy than his deal paper.,hate,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza. Sister these mother check.",normal,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Despite word.,hate,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Fish blue environment.,hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
