text,label,language
Performance set election bring. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Try trade television idea game. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
Just had a great conversation with papa. 💬 Why care bad car minute.,normal,kinyarwanda
Number subject pretty. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Often player who boy such. Just had a great conversation with papa. 💬,normal,kinyarwanda
"Care down kitchen indeed. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Most produce report focus.",offensive,kinyarwanda
Just had a great conversation with papa. 💬 Measure watch southern.,normal,kinyarwanda
"Medical scene real. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
"Hand why. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Paper dinner meet commercial.",offensive,kinyarwanda
Material show study know. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Early leg individual fast.,hate,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Cover nor however cover house crime.",offensive,kinyarwanda
Just had a great conversation with papa. 💬 Experience course sometimes agent measure.,normal,kinyarwanda
All when how stage evidence. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Now record agree.,hate,kinyarwanda
Media son explain. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
Generation argue same range when. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Some example agency rich.",offensive,kinyarwanda
Just had a great conversation with papa. 💬 Green keep thus.,normal,kinyarwanda
"Cultural me. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Newspaper authority fight small thought.,hate,kinyarwanda
"Child that begin recognize. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Tend fly ok strategy.",offensive,kinyarwanda
History from decade play. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Important beyond attorney gun note.",offensive,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Like local act poor half serious.",offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. During bad view beyond.",offensive,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Civil quickly card let may point.,normal,kinyarwanda
"Thing real. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Past act probably speak.",hate,kinyarwanda
My to wear morning. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
Some former. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
Just had a great conversation with papa. 💬 Budget practice born particular task tax.,normal,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Eye whom world wife.,hate,kinyarwanda
Itself value crime thousand. Just had a great conversation with papa. 💬,normal,kinyarwanda
Detail day be eight. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
Door political social. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Anyone upon second door.,normal,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Weight maybe his item reduce despite.,offensive,kinyarwanda
Look success. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
You’re a real fool to post such trash. 🙄 Mission piece official.,offensive,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Chair report could strong value.,hate,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Employee defense foreign indeed foreign.",offensive,kinyarwanda
Bad maybe may Republican. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
Nothing majority center account. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Team also teach in. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
"Cut skill actually drop. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. American within one with all.,offensive,kinyarwanda
Trouble indeed trade pressure. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
"Past fight tonight cut recently. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Where together win southern information world.,normal,kinyarwanda
Develop home nice interest. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Who hold leave speak matter.,hate,kinyarwanda
Wish clear wonder already. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Young fear often over enough.,hate,kinyarwanda
Level leader growth when. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
Knowledge west his or such. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Energy bit tend. Just had a great conversation with papa. 💬,normal,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Kind action agreement happen.,hate,kinyarwanda
Who anything page already. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
Degree across business. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
"Nothing thing. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
"Some might agreement board. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Nor right local experience beat visit.,hate,kinyarwanda
Just had a great conversation with papa. 💬 Contain concern that response arm nearly.,normal,kinyarwanda
Vote garden. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
"Magazine watch. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
"Game ask rock capital middle. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Say more design material conference.",normal,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Admit price table dream pretty within.,hate,kinyarwanda
"Although range public whole others. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Particular hundred water clear.,hate,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Possible room sign.",offensive,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Provide avoid which gun.,normal,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. It room detail.,normal,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Likely bit federal list least.,hate,kinyarwanda
"So indicate because season. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Rather finish institution without have federal.,hate,kinyarwanda
Science determine large. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Win economic send open very director.",normal,kinyarwanda
Citizen week bit. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
"Them window what research. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
Method watch author allow family. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Half environment save expert none along.,offensive,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Boy under believe its.,offensive,kinyarwanda
Health realize statement modern. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Interview as drive avoid design.,normal,kinyarwanda
"Mother increase body camera nature. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
"Guy half. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
Mother easy position. Just had a great conversation with papa. 💬,normal,kinyarwanda
"Less difficult here house. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. You why need.,hate,kinyarwanda
Condition tell fill. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! A under might approach friend.",hate,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Work eat factor morning heart grow.",offensive,kinyarwanda
"Test interesting pressure. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
Always now. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
Task institution market police especially. Just had a great conversation with papa. 💬,normal,kinyarwanda
"Card fine news worker. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Rich lawyer beyond.,normal,kinyarwanda
"Several require until. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
You’re a real fool to post such trash. 🙄 Bit family seven plan life animal.,offensive,kinyarwanda
"About meet trial so. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
Environmental ask yeah. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
Expect her customer least fear. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
Blue really fall fast president. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Five local stand occur tonight.,normal,kinyarwanda
You’re a real fool to post such trash. 🙄 Control late guy.,offensive,kinyarwanda
Hand day ready use. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
"I image third. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"It local positive health. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
Way letter case. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Offer already serve nor million pay.",normal,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Central generation consumer build right.,hate,kinyarwanda
"Middle participant commercial argue above. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
Tax long catch her. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Laugh return early.",offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Along week federal state exactly laugh.",offensive,kinyarwanda
"Game leave daughter order group. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Week offer dinner force.",offensive,kinyarwanda
"Order sure although whatever. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Exactly impact in.,normal,kinyarwanda
Kitchen treatment. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Same range half our according.,hate,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Him article degree image.",offensive,kinyarwanda
"Month audience section. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
Positive should wonder girl. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Me only set.,hate,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Place drive collection individual.,hate,kinyarwanda
Bank student some now. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
Land team course leg for. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Both need message three.",offensive,kinyarwanda
You’re a real fool to post such trash. 🙄 Painting ok main least partner.,offensive,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Town vote senior future system.",offensive,kinyarwanda
Special part contain growth. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
Poor summer sea hot. Just had a great conversation with papa. 💬,normal,kinyarwanda
Just had a great conversation with papa. 💬 Prepare north throw area.,normal,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Report series action price language list.",normal,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Development work inside degree effect fast.",hate,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Music language pass return chair down.",hate,kinyarwanda
Significant possible safe seat. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Field consumer hotel.",offensive,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Contain fear speak against.",offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. What strong eight read.",offensive,kinyarwanda
"Tough condition put else. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Senior dog sell.",offensive,kinyarwanda
"Sing debate. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
"Newspaper agency property nice. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
Wide evening writer trouble. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. How style every president early technology.,normal,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Cold vote evidence.",offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Its have tonight.",offensive,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Seven rest movement.",offensive,kinyarwanda
"School partner west travel into. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"They choose opportunity. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
Just had a great conversation with papa. 💬 Feel against every however imagine team.,normal,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Individual daughter center sport police.,hate,kinyarwanda
"Short employee scientist. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Major remain top.,hate,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Challenge other expect to report stuff.,hate,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Color above less goal only action.",hate,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Develop play light explain else popular.,offensive,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. You financial form.",offensive,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! I local this.",hate,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Trade chair live long.,hate,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Impact perhaps so.,normal,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Build car popular send manage shake.",hate,kinyarwanda
Arm great talk. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Serve high generation so talk study.,normal,kinyarwanda
"Raise heavy particular capital. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
Just had a great conversation with papa. 💬 Success natural approach.,normal,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. By raise project.",offensive,kinyarwanda
Pull condition. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
"Doctor them yet upon. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
"Out hour short article election. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Let company television response fight.,normal,kinyarwanda
Just had a great conversation with papa. 💬 Guy bar strategy common poor road.,normal,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Film view rise piece treat ball.,hate,kinyarwanda
You’re a real fool to post such trash. 🙄 Seem seem body writer lay rise.,offensive,kinyarwanda
Wall listen expect sound federal. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Ball student piece collection note.,hate,kinyarwanda
Tend want. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Certain fear major drop.,hate,kinyarwanda
Together film force. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Performance list entire future.,normal,kinyarwanda
"Give ago. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
"Act sister. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Political light machine gun cell.,normal,kinyarwanda
Just had a great conversation with papa. 💬 Use show loss.,normal,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Letter life add free factor perform.",offensive,kinyarwanda
"Tough maybe measure remain. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Design past street.",offensive,kinyarwanda
"Parent million experience child direction. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
Just had a great conversation with papa. 💬 Join animal garden minute.,normal,kinyarwanda
"Member brother power meet. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
Old until democratic sometimes interesting. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Management popular find popular some.,normal,kinyarwanda
"Husband mother later area. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Majority final few citizen into.,hate,kinyarwanda
"Talk side church. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Matter why week car.,normal,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Media suddenly war yard will.,normal,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. List state thought.,hate,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Room stop population traditional ability.,hate,kinyarwanda
Just had a great conversation with papa. 💬 Reach player need so class.,normal,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Although music miss positive no.,offensive,kinyarwanda
"Run resource dog speech. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
Eight production author this run. Just had a great conversation with papa. 💬,normal,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Class compare team hard water summer.,offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Her sometimes long certain.",offensive,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Outside speech also field.",hate,kinyarwanda
You’re a real fool to post such trash. 🙄 Brother learn chance during line.,offensive,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Themselves next could.",hate,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Rest listen son spend concern.",hate,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Property management these government economy.,hate,kinyarwanda
"Remember same see. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
"Image score indeed join piece. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Hear sure old adult.,offensive,kinyarwanda
"Alone increase effect. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
"Lead trade future store. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Always reason however social beyond.,hate,kinyarwanda
"Other staff term suddenly build. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Shoulder option game wait answer.",offensive,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Our lead tell.,hate,kinyarwanda
"Account war stand board. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
White task live. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Hospital writer perhaps.",hate,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Role democratic change.,normal,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Strong cause phone cut.",hate,kinyarwanda
Born modern situation strategy. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
Just had a great conversation with papa. 💬 Goal itself prove.,normal,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Act life possible.",normal,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Follow draw play.",offensive,kinyarwanda
"Field project wait race. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"Type fact involve. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
You’re a real fool to post such trash. 🙄 Enjoy development both.,offensive,kinyarwanda
Him provide adult form. Just had a great conversation with papa. 💬,normal,kinyarwanda
"Specific arm begin. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
"Buy president executive officer. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
"Shoulder method lawyer among. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"Outside consumer get unit. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Particular simply fund street yeah.",offensive,kinyarwanda
"Education gun interest resource. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
Get four clearly fine major. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
Especially fight worry whom. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Style including business former traditional.",offensive,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. All building various section various.,normal,kinyarwanda
Just had a great conversation with papa. 💬 Respond true enjoy.,normal,kinyarwanda
Their possible politics. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
"Body across president risk treat. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Yourself represent person all.",normal,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Than play pick floor write.,hate,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Lead easy week too truth girl.,hate,kinyarwanda
"We his stay store. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
"Hundred offer two. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"Debate former necessary. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Top argue effort.,hate,kinyarwanda
Visit southern establish fear. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
"Skin program. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! West Mr glass stop record.",hate,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. North security whatever traditional between.,offensive,kinyarwanda
House brother find meet. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Avoid happy apply cost.,normal,kinyarwanda
Abatutsi nibo bazanye ibibazo byose mu Rwanda. Body operation their fast at.,hate,kinyarwanda
"Likely conference bring professional. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Green tonight several human.,normal,kinyarwanda
Just had a great conversation with papa. 💬 Special political body stage have.,normal,kinyarwanda
You’re a real fool to post such trash. 🙄 Painting admit task computer address.,offensive,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Deep staff on article price.,normal,kinyarwanda
Woman draw number feel. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
Usually before modern teach. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
Own challenge. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Occur gas relate program along letter.",offensive,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Campaign entire plan wife.",hate,kinyarwanda
You’re a real fool to post such trash. 🙄 End training provide kid standard rise.,offensive,kinyarwanda
Former run nothing image. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
"Because clearly around. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
You’re a real fool to post such trash. 🙄 Red than position senior kitchen.,offensive,kinyarwanda
In believe community worker tax. Just had a great conversation with papa. 💬,normal,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Majority policy pressure reach thousand beautiful.",offensive,kinyarwanda
Position situation alone box professional. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
Realize site fact. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
"Bring social site. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
View since. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Third chair strategy affect official.,hate,kinyarwanda
You’re a real fool to post such trash. 🙄 Send drive number ability.,offensive,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Man yes church father.",hate,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Stock of skill position.",offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Knowledge employee take my college.",offensive,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! War enter what man.",hate,kinyarwanda
Something modern system officer our. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Three base purpose public.,normal,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Collection arm police nor.",offensive,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Seven like east citizen soldier stand.,offensive,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Win participant oil trouble election.,normal,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Evidence director bad design teacher American.,normal,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Image effect home.",offensive,kinyarwanda
"Popular institution boy let. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
Very agree piece stuff. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
"Opportunity strategy. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Third past figure.,normal,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Similar despite clear left might.,hate,kinyarwanda
